signaltime,speed,longitude,latitude,startmileage
2014-01-01 08:10:04,93,113.260132,23.249121,10334
2014-01-01 08:10:05,26,113.256241,23.22983,8160
2014-01-01 08:10:08,41,113.256393,23.229231,8094
2014-01-01 08:10:08,100,113.267838,23.29641,15664
2014-01-01 08:10:09,105,113.268066,23.303261,16423
2014-01-01 08:10:11,90,113.256493,23.23241,8444
2014-01-01 08:10:12,100,113.267883,23.29744,15778
2014-01-01 08:10:12,114,113.268463,23.31333,17538
2014-01-01 08:10:13,111,113.268402,23.310419,17217
2014-01-01 08:10:18,107,113.265327,23.2747,13231
2014-01-01 08:10:18,96,113.26593,23.27634,13424
2014-01-01 08:10:19,93,113.260483,23.2526,10721
2014-01-01 08:10:19,96,113.266258,23.277599,13567
2014-01-01 08:10:22,90,113.260536,23.253811,10855
2014-01-01 08:10:22,89,113.260429,23.252979,10762
2014-01-01 08:10:22,89,113.256912,23.235069,8740
2014-01-01 08:10:26,90,113.257011,23.23576,8817
2014-01-01 08:10:27,98,113.256493,23.230221,8202
2014-01-01 08:10:28,105,113.268539,23.31566,17797
2014-01-01 08:10:29,104,113.268539,23.315069,17732
2014-01-01 08:10:32,89,113.257828,23.238831,9167
2014-01-01 08:10:33,100,113.262871,23.26823,12470
2014-01-01 08:10:33,116,113.265381,23.27474,13237
2014-01-01 08:10:33,111,113.266541,23.278669,13690
2014-01-01 08:10:34,89,113.260811,23.25606,11105
2014-01-01 08:10:34,104,113.266922,23.28027,13871
2014-01-01 08:10:36,89,113.256493,23.231409,8333
2014-01-01 08:10:37,90,113.260857,23.257271,11239
2014-01-01 08:10:37,90,113.257713,23.23844,9122
2014-01-01 08:10:40,108,113.260986,23.25806,11327
2014-01-01 08:10:41,90,113.257874,23.23914,9201
2014-01-01 08:10:43,100,113.258621,23.2416,9485
2014-01-01 08:10:43,100,113.268173,23.305189,16637
2014-01-01 08:10:43,101,113.268059,23.3022,16305
2014-01-01 08:10:47,95,113.25885,23.24226,9562
2014-01-01 08:10:47,98,113.268623,23.317301,17979
2014-01-01 08:10:48,116,113.266617,23.278879,13714
2014-01-01 08:10:48,104,113.264267,23.271959,12907
2014-01-01 08:10:48,115,113.267273,23.2829,14165
2014-01-01 08:10:49,89,113.261108,23.259439,11481
2014-01-01 08:10:50,89,113.268333,23.308189,16969
2014-01-01 08:10:51,89,113.256889,23.234989,8731
2014-01-01 08:10:52,98,113.261223,23.260691,11620
2014-01-01 08:10:55,97,113.261383,23.261999,11765
2014-01-01 08:10:56,107,113.256508,23.22963,8137
2014-01-01 08:10:56,93,113.25885,23.2425,9587
2014-01-01 08:10:58,96,113.268311,23.30896,17054
2014-01-01 08:10:58,98,113.268181,23.30591,16716
2014-01-01 08:11:02,105,113.256477,23.230419,8224
2014-01-01 08:11:02,92,113.259567,23.24567,9947
2014-01-01 08:11:03,109,113.267326,23.283079,14186
2014-01-01 08:11:05,92,113.267548,23.28863,14801
2014-01-01 08:11:06,95,113.259453,23.244961,9868
2014-01-01 08:11:07,89,113.25766,23.238291,9105
2014-01-01 08:11:13,103,113.268333,23.309731,17140
2014-01-01 08:11:13,95,113.26004,23.24884,10302
2014-01-01 08:11:14,107,113.268494,23.313049,17508
2014-01-01 08:11:17,98,113.260094,23.24921,10343
2014-01-01 08:11:19,100,113.267708,23.291269,15094
2014-01-01 08:11:19,100,113.266693,23.279381,13770
2014-01-01 08:11:20,92,113.267677,23.2922,15197
2014-01-01 08:11:21,92,113.268608,23.31583,17816
2014-01-01 08:11:22,101,113.262733,23.26787,12428
2014-01-01 08:11:24,85,113.262611,23.2675,12385
2014-01-01 08:11:26,97,113.260147,23.249741,10402
2014-01-01 08:11:29,107,113.268623,23.31716,17963
2014-01-01 08:11:29,101,113.257378,23.237341,8996
2014-01-01 08:11:30,104,113.260338,23.25161,10610
2014-01-01 08:11:33,113,113.267647,23.29134,15102
2014-01-01 08:11:34,100,113.2565,23.23173,8369
2014-01-01 08:11:36,103,113.260406,23.252029,10657
2014-01-01 08:11:37,103,113.264122,23.27153,12858
2014-01-01 08:11:37,92,113.259621,23.245859,9968
2014-01-01 08:11:40,113,113.264954,23.273661,13109
2014-01-01 08:11:40,100,113.256477,23.230749,8260
2014-01-01 08:11:41,95,113.260498,23.25334,10803
2014-01-01 08:11:46,100,113.260742,23.25572,11067
2014-01-01 08:11:47,105,113.25869,23.24177,9505
2014-01-01 08:11:47,100,113.260773,23.25597,11095
2014-01-01 08:11:50,107,113.268051,23.299971,16059
2014-01-01 08:11:51,89,113.267967,23.299919,16052
2014-01-01 08:11:51,85,113.267952,23.29933,15987
2014-01-01 08:11:51,97,113.260788,23.25588,11086
2014-01-01 08:11:53,100,113.260117,23.2495,10376
2014-01-01 08:11:54,96,113.265167,23.274229,13176
2014-01-01 08:11:55,108,113.266281,23.277559,13564
2014-01-01 08:11:58,101,113.261162,23.26004,11548
2014-01-01 08:12:01,100,113.261124,23.259529,11491
2014-01-01 08:12:02,93,113.259506,23.24542,9918
2014-01-01 08:12:05,104,113.268127,23.30401,16506
2014-01-01 08:12:05,104,113.267632,23.29151,15120
2014-01-01 08:12:07,89,113.266487,23.278379,13657
2014-01-01 08:12:08,92,113.260513,23.25351,10821
2014-01-01 08:12:10,100,113.266418,23.278099,13626
2014-01-01 08:12:11,95,113.261177,23.260321,11579
2014-01-01 08:12:11,111,113.257477,23.23768,9035
2014-01-01 08:12:12,100,113.256561,23.229139,8083
2014-01-01 08:12:17,98,113.261833,23.26441,12036
2014-01-01 08:12:18,97,113.268112,23.303761,16478
2014-01-01 08:12:21,111,113.268303,23.308411,16993
2014-01-01 08:12:21,85,113.268173,23.30555,16677
2014-01-01 08:12:22,98,113.267174,23.281811,14044
2014-01-01 08:12:23,107,113.260902,23.25729,11242
2014-01-01 08:12:26,100,113.258781,23.24209,9542
2014-01-01 08:12:26,101,113.261742,23.26405,11995
2014-01-01 08:12:29,100,113.260788,23.256359,11138
2014-01-01 08:12:32,92,113.262642,23.267429,12379
2014-01-01 08:12:33,104,113.260674,23.25531,11022
2014-01-01 08:12:39,100,113.261337,23.261629,11724
2014-01-01 08:12:40,108,113.267609,23.28993,14945
2014-01-01 08:12:41,92,113.267464,23.285801,14488
2014-01-01 08:12:44,109,113.260834,23.256821,11189
2014-01-01 08:12:44,100,113.260941,23.25807,11328
2014-01-01 08:12:45,100,113.25647,23.231569,8351
2014-01-01 08:12:46,111,113.261223,23.260691,11620
2014-01-01 08:12:47,108,113.260841,23.256941,11203
2014-01-01 08:12:55,117,113.267776,23.294279,15427
2014-01-01 08:12:56,92,113.2565,23.231991,8397
2014-01-01 08:12:56,89,113.263947,23.2712,12817
2014-01-01 08:12:56,100,113.267601,23.28956,14905
2014-01-01 08:12:59,104,113.26133,23.26189,11753
2014-01-01 08:12:59,108,113.26123,23.26088,11641
2014-01-01 08:13:02,111,113.262001,23.2652,12124
2014-01-01 08:13:07,78,113.268272,23.307871,16934
2014-01-01 08:13:07,92,113.267754,23.292561,15237
2014-01-01 08:13:08,98,113.257637,23.238239,9099
2014-01-01 08:13:08,89,113.268623,23.31671,17914
2014-01-01 08:13:08,89,113.2686,23.31613,17849
2014-01-01 08:13:11,89,113.267731,23.29311,15298
2014-01-01 08:13:11,96,113.257011,23.23563,8803
2014-01-01 08:13:14,111,113.261909,23.26499,12100
2014-01-01 08:13:15,107,113.262192,23.26609,12224
2014-01-01 08:13:18,92,113.259651,23.24645,10034
2014-01-01 08:13:18,104,113.266502,23.278259,13645
2014-01-01 08:13:19,90,113.267723,23.29357,15349
2014-01-01 08:13:21,97,113.266327,23.277731,13583
2014-01-01 08:13:22,89,113.268349,23.310881,17267
2014-01-01 08:13:22,90,113.26786,23.295971,15615
2014-01-01 08:13:23,92,113.258591,23.24161,9485
2014-01-01 08:13:25,114,113.268097,23.302731,16364
2014-01-01 08:13:25,96,113.26474,23.273109,13044
2014-01-01 08:13:26,101,113.266434,23.27817,13634
2014-01-01 08:13:27,92,113.267838,23.29681,15708
2014-01-01 08:13:29,113,113.263153,23.26906,12566
2014-01-01 08:13:30,92,113.258171,23.240049,9307
2014-01-01 08:13:32,117,113.263237,23.26922,12586
2014-01-01 08:13:32,106,113.267288,23.28302,14179
2014-01-01 08:13:34,101,113.267868,23.297171,15748
2014-01-01 08:13:34,104,113.267258,23.2824,14110
2014-01-01 08:13:36,103,113.267113,23.28146,14005
2014-01-01 08:13:37,115,113.261528,23.262859,11862
2014-01-01 08:13:37,105,113.256523,23.229839,8160
2014-01-01 08:13:37,89,113.268021,23.29937,15992
2014-01-01 08:13:38,95,113.259392,23.245159,9888
2014-01-01 08:13:40,92,113.265984,23.276569,13450
2014-01-01 08:13:43,100,113.261208,23.260599,11610
2014-01-01 08:13:43,97,113.26754,23.286619,14579
2014-01-01 08:13:44,104,113.260223,23.250719,10511
2014-01-01 08:13:44,106,113.264633,23.272909,13019
2014-01-01 08:13:47,111,113.264816,23.27334,13071
2014-01-01 08:13:47,98,113.267487,23.286949,14615
2014-01-01 08:13:51,100,113.267464,23.285259,14428
2014-01-01 08:13:52,104,113.262489,23.26697,12326
2014-01-01 08:13:56,100,113.266869,23.28031,13875
2014-01-01 08:13:57,92,113.268097,23.30386,16489
2014-01-01 08:13:58,98,113.267647,23.2903,14987
2014-01-01 08:13:58,92,113.259651,23.24633,10021
2014-01-01 08:13:59,100,113.261879,23.26474,12072
2014-01-01 08:14:00,89,113.26059,23.254419,10922
2014-01-01 08:14:02,105,113.266159,23.27717,13519
2014-01-01 08:14:02,105,113.267632,23.29084,15046
2014-01-01 08:14:04,104,113.267639,23.290159,14971
2014-01-01 08:14:07,104,113.263771,23.270651,12754
2014-01-01 08:14:08,89,113.260292,23.25222,10677
2014-01-01 08:14:09,59,113.256363,23.22957,8131
2014-01-01 08:14:11,104,113.267349,23.284189,14309
2014-01-01 08:14:11,93,113.267616,23.2894,14887
2014-01-01 08:14:12,37,113.256348,23.22945,8118
2014-01-01 08:14:14,96,113.262833,23.26811,12456
2014-01-01 08:14:14,111,113.26696,23.2805,13897
2014-01-01 08:14:15,100,113.260941,23.258011,11321
2014-01-01 08:14:18,85,113.26059,23.25374,10848
2014-01-01 08:14:19,96,113.2612,23.26082,11634
2014-01-01 08:14:19,92,113.26828,23.30752,16895
2014-01-01 08:14:20,104,113.267792,23.294411,15442
2014-01-01 08:14:21,95,113.267723,23.292509,15231
2014-01-01 08:14:23,111,113.265404,23.2749,13255
2014-01-01 08:14:23,106,113.260696,23.255951,11092
2014-01-01 08:14:24,107,113.267532,23.28743,14669
2014-01-01 08:14:26,97,113.267761,23.29307,15294
2014-01-01 08:14:27,92,113.256737,23.2341,8631
2014-01-01 08:14:28,103,113.267906,23.29793,15832
2014-01-01 08:14:28,104,113.268379,23.311609,17348
2014-01-01 08:14:28,96,113.260559,23.254141,10891
2014-01-01 08:14:29,106,113.267403,23.28455,14349
2014-01-01 08:14:29,92,113.264198,23.27173,12881
2014-01-01 08:14:32,97,113.267906,23.298321,15875
2014-01-01 08:14:32,105,113.267433,23.28511,14411
2014-01-01 08:14:32,56,113.257927,23.23737,9014
2014-01-01 08:14:33,92,113.260933,23.25732,11246
2014-01-01 08:14:36,97,113.26786,23.29615,15635
2014-01-01 08:14:36,100,113.267609,23.290581,15017
2014-01-01 08:14:37,95,113.268494,23.312811,17481
2014-01-01 08:14:38,111,113.266602,23.27883,13708
2014-01-01 08:14:41,107,113.2677,23.29212,15188
2014-01-01 08:14:43,89,113.257683,23.23835,9112
2014-01-01 08:14:43,101,113.268044,23.30179,16260
2014-01-01 08:14:44,100,113.262268,23.266439,12263
2014-01-01 08:14:45,89,113.265488,23.27508,13276
2014-01-01 08:14:46,92,113.25782,23.237379,9012
2014-01-01 08:14:47,107,113.268059,23.301661,16246
2014-01-01 08:14:50,107,113.268082,23.30221,16307
2014-01-01 08:14:50,96,113.262878,23.26836,12484
2014-01-01 08:14:51,90,113.263763,23.270531,12741
2014-01-01 08:14:53,111,113.267273,23.283119,14190
2014-01-01 08:14:54,48,113.259743,23.24432,9805
2014-01-01 08:14:57,107,113.267853,23.29624,15645
2014-01-01 08:14:57,107,113.267807,23.295959,15614
2014-01-01 08:14:57,92,113.257294,23.23682,8938
2014-01-01 08:14:57,108,113.267899,23.298519,15897
2014-01-01 08:14:58,95,113.268188,23.305531,16675
2014-01-01 08:15:00,100,113.266586,23.27878,13703
2014-01-01 08:15:01,67,113.257118,23.23778,9036
2014-01-01 08:15:01,107,113.263222,23.269211,12584
2014-01-01 08:15:02,87,113.268173,23.305599,16682
2014-01-01 08:15:02,111,113.267723,23.29306,15292
2014-01-01 08:15:04,104,113.261948,23.265169,12119
2014-01-01 08:15:06,100,113.268219,23.30612,16740
2014-01-01 08:15:06,95,113.256607,23.228609,8024
2014-01-01 08:15:07,116,113.260384,23.252251,10681
2014-01-01 08:15:08,103,113.262688,23.267851,12424
2014-01-01 08:15:09,111,113.267502,23.287609,14688
2014-01-01 08:15:09,76,113.259933,23.24721,10122
2014-01-01 08:15:11,92,113.268112,23.30377,16479
2014-01-01 08:15:12,90,113.258263,23.240179,9323
2014-01-01 08:15:12,103,113.268044,23.302481,16336
2014-01-01 08:15:13,115,113.268021,23.300911,16163
2014-01-01 08:15:13,89,113.259407,23.244671,9835
2014-01-01 08:15:14,100,113.261963,23.265141,12117
2014-01-01 08:15:14,109,113.267853,23.29661,15686
2014-01-01 08:15:16,100,113.267281,23.28277,14151
2014-01-01 08:15:17,100,113.256592,23.228951,8062
2014-01-01 08:15:17,95,113.268288,23.309019,17061
2014-01-01 08:15:19,104,113.263107,23.26897,12555
2014-01-01 08:15:21,90,113.256523,23.23217,8417
2014-01-01 08:15:21,100,113.268387,23.310431,17218
2014-01-01 08:15:21,93,113.268242,23.30673,16807
2014-01-01 08:15:22,92,113.259308,23.244341,9797
2014-01-01 08:15:23,106,113.264091,23.271601,12864
2014-01-01 08:15:24,93,113.260223,23.250441,10480
2014-01-01 08:15:24,117,113.26088,23.25724,11236
2014-01-01 08:15:24,115,113.267662,23.291969,15171
2014-01-01 08:15:26,93,113.268227,23.30724,16864
2014-01-01 08:15:27,107,113.267998,23.301121,16186
2014-01-01 08:15:28,107,113.26812,23.30442,16551
2014-01-01 08:15:29,96,113.26004,23.24889,10308
2014-01-01 08:15:29,108,113.267998,23.30073,16142
2014-01-01 08:15:30,107,113.268158,23.30546,16667
2014-01-01 08:15:32,100,113.256508,23.231461,8339
2014-01-01 08:15:32,98,113.268433,23.312679,17466
2014-01-01 08:15:34,104,113.264549,23.27269,12993
2014-01-01 08:15:35,42,113.259178,23.24342,9695
2014-01-01 08:15:37,89,113.259911,23.247841,10190
2014-01-01 08:15:38,105,113.265541,23.275379,13309
2014-01-01 08:15:38,100,113.256592,23.233061,8516
2014-01-01 08:15:38,26,113.25647,23.22884,8051
2014-01-01 08:15:39,100,113.260567,23.254129,10890
2014-01-01 08:15:41,93,113.268379,23.310829,17262
2014-01-01 08:15:41,11,113.256348,23.229429,8117
2014-01-01 08:15:42,93,113.268318,23.309971,17167
2014-01-01 08:15:42,87,113.259819,23.246901,10086
2014-01-01 08:15:42,93,113.256554,23.2327,8476
2014-01-01 08:15:43,96,113.268158,23.30538,16658
2014-01-01 08:15:44,106,113.268143,23.304529,16563
2014-01-01 08:15:44,104,113.260452,23.252769,10739
2014-01-01 08:15:46,107,113.268341,23.310261,17199
2014-01-01 08:15:47,97,113.268578,23.31633,17871
2014-01-01 08:15:47,97,113.268173,23.30513,16630
2014-01-01 08:15:50,100,113.257217,23.236401,8891
2014-01-01 08:15:51,93,113.257927,23.23905,9194
2014-01-01 08:15:51,95,113.268494,23.313829,17595
2014-01-01 08:15:52,100,113.260292,23.25148,10596
2014-01-01 08:15:52,104,113.267303,23.283649,14248
2014-01-01 08:15:53,105,113.266647,23.279221,13752
2014-01-01 08:15:55,33,113.25647,23.228809,8047
2014-01-01 08:15:55,104,113.267967,23.30018,16081
2014-01-01 08:15:59,104,113.268417,23.31245,17441
2014-01-01 08:15:59,106,113.26825,23.308611,17015
2014-01-01 08:15:59,107,113.268311,23.30958,17124
2014-01-01 08:16:00,100,113.260849,23.256849,11193
2014-01-01 08:16:01,104,113.26619,23.277399,13544
2014-01-01 08:16:02,96,113.267754,23.293699,15363
2014-01-01 08:16:03,104,113.267464,23.285589,14465
2014-01-01 08:16:03,104,113.258171,23.23996,9297
2014-01-01 08:16:03,107,113.268562,23.31529,17756
2014-01-01 08:16:05,104,113.266937,23.280569,13904
2014-01-01 08:16:06,98,113.268623,23.317471,17998
2014-01-01 08:16:06,93,113.258904,23.242439,9583
2014-01-01 08:16:06,92,113.258293,23.240231,9330
2014-01-01 08:16:07,100,113.267479,23.28751,14677
2014-01-01 08:16:08,114,113.257072,23.235531,8794
2014-01-01 08:16:09,114,113.263542,23.26992,12670
2014-01-01 08:16:11,96,113.26812,23.30422,16529
2014-01-01 08:16:14,106,113.268448,23.312929,17494
2014-01-01 08:16:15,106,113.256577,23.23287,8495
2014-01-01 08:16:16,44,113.259651,23.243759,9742
2014-01-01 08:16:16,79,113.259933,23.247499,10153
2014-01-01 08:16:16,104,113.268494,23.31406,17620
2014-01-01 08:16:17,92,113.267906,23.297911,15830
2014-01-01 08:16:18,104,113.267601,23.28961,14910
2014-01-01 08:16:20,56,113.259712,23.24452,9826
2014-01-01 08:16:21,104,113.267441,23.2848,14377
2014-01-01 08:16:21,95,113.259621,23.24592,9975
2014-01-01 08:16:21,100,113.259079,23.24321,9670
2014-01-01 08:16:23,106,113.259392,23.24464,9832
2014-01-01 08:16:23,92,113.261017,23.25893,11424
2014-01-01 08:16:23,108,113.258209,23.239719,9273
2014-01-01 08:16:24,97,113.261917,23.264959,12097
2014-01-01 08:16:24,116,113.265121,23.27408,13159
2014-01-01 08:16:24,111,113.266289,23.277679,13577
2014-01-01 08:16:26,111,113.268257,23.308161,16966
2014-01-01 08:16:27,93,113.259071,23.243031,9651
2014-01-01 08:16:28,100,113.25956,23.24547,9925
2014-01-01 08:16:31,107,113.267418,23.285379,14441
2014-01-01 08:16:31,92,113.260292,23.25079,10520
2014-01-01 08:16:34,104,113.259857,23.247801,10185
2014-01-01 08:16:35,63,113.25985,23.246799,10075
2014-01-01 08:16:35,85,113.260582,23.25395,10871
2014-01-01 08:16:36,100,113.259903,23.247499,10153
2014-01-01 08:16:36,105,113.26017,23.249689,10397
2014-01-01 08:16:38,96,113.258919,23.242531,9593
2014-01-01 08:16:38,114,113.2593,23.243851,9744
2014-01-01 08:16:38,108,113.260033,23.248631,10279
2014-01-01 08:16:38,100,113.267769,23.2953,15541
2014-01-01 08:16:38,103,113.267616,23.29108,15073
2014-01-01 08:16:39,114,113.266457,23.278179,13635
2014-01-01 08:16:39,98,113.263008,23.268579,12511
2014-01-01 08:16:39,96,113.261513,23.262831,11858
2014-01-01 08:16:42,90,113.259819,23.246651,10058
2014-01-01 08:16:46,100,113.25663,23.228621,8000
2014-01-01 08:16:46,107,113.262978,23.26857,12509
2014-01-01 08:16:47,107,113.267616,23.29015,14970
2014-01-01 08:16:48,74,113.260109,23.248831,10302
2014-01-01 08:16:48,115,113.256538,23.229919,8169
2014-01-01 08:16:49,104,113.260292,23.2516,10609
2014-01-01 08:16:50,80,113.260857,23.25703,11213
2014-01-01 08:16:51,74,113.260147,23.249599,10387
2014-01-01 08:16:51,98,113.267967,23.299061,15958
2014-01-01 08:16:52,104,113.260391,23.251671,10618
2014-01-01 08:16:52,92,113.25692,23.2351,8744
2014-01-01 08:16:53,106,113.267754,23.295019,15509
2014-01-01 08:16:53,96,113.267906,23.299061,15957
2014-01-01 08:16:53,105,113.260437,23.252649,10726
2014-01-01 08:16:54,100,113.264374,23.272141,12930
2014-01-01 08:16:57,98,113.260246,23.250191,10453
2014-01-01 08:16:59,101,113.262062,23.2654,12147
2014-01-01 08:17:01,105,113.260986,23.258329,11357
2014-01-01 08:17:01,100,113.256561,23.232491,8453
2014-01-01 08:17:03,96,113.268333,23.309259,17088
2014-01-01 08:17:04,104,113.256721,23.233841,8603
2014-01-01 08:17:04,92,113.260437,23.25218,10674
2014-01-01 08:17:04,104,113.268059,23.301849,16267
2014-01-01 08:17:05,96,113.26075,23.25589,11086
2014-01-01 08:17:06,81,113.260429,23.252541,10714
2014-01-01 08:17:06,90,113.260918,23.25738,11252
2014-01-01 08:17:07,104,113.26786,23.2967,15696
2014-01-01 08:17:08,103,113.260818,23.25659,11164
2014-01-01 08:17:08,105,113.26786,23.299061,15957
2014-01-01 08:17:08,113,113.260452,23.251659,10617
2014-01-01 08:17:09,100,113.263428,23.26969,12641
2014-01-01 08:17:10,10,113.257301,23.23559,8805
2014-01-01 08:17:12,97,113.260536,23.25367,10839
2014-01-01 08:17:14,106,113.263237,23.269119,12575
2014-01-01 08:17:16,106,113.261459,23.262341,11804
2014-01-01 08:17:17,100,113.265991,23.276529,13446
2014-01-01 08:17:17,104,113.257172,23.23628,8877
2014-01-01 08:17:18,104,113.267929,23.298719,15920
2014-01-01 08:17:19,104,113.268494,23.31329,17534
2014-01-01 08:17:19,92,113.257652,23.23823,9098
2014-01-01 08:17:20,95,113.261612,23.263519,11935
2014-01-01 08:17:20,89,113.261108,23.259451,11482
2014-01-01 08:17:21,95,113.261208,23.260811,11633
2014-01-01 08:17:22,81,113.260757,23.255911,11089
2014-01-01 08:17:23,113,113.260841,23.25561,11056
2014-01-01 08:17:23,92,113.258774,23.242109,9544
2014-01-01 08:17:24,116,113.267677,23.291281,15095
2014-01-01 08:17:24,96,113.268188,23.306749,16809
2014-01-01 08:17:24,89,113.256592,23.23316,8527
2014-01-01 08:17:25,11,113.257202,23.236019,8849
2014-01-01 08:17:25,96,113.265007,23.273609,13106
